geneId	log2FC	logCPM	F	PValue	FDR
YOL144W	-1.24291043168635	7.62173946498139	67.8547459292331	1.41334406908401e-07	9.67746945216206e-07
YOL143C	-1.00606914642727	8.14996318088339	53.5284646418379	7.66078589131878e-07	4.16302188746898e-06
YOL139C	-1.11482289392588	7.65493531289327	56.2628621073992	5.41097387147412e-07	3.07423044225463e-06
YOL136C	-2.69465889992343	5.12963884910767	70.156661770009	1.10665612742537e-07	7.82116540730273e-07
YOL132W	1.25802284862296	4.82064279668524	11.7139341437226	0.00297419655624866	0.0064797202912206
YOL127W	-2.18814089808259	8.58796788925523	213.353812077234	1.53056358527834e-11	4.27783452126896e-10
YOL126C	1.67798316243881	8.99042829271262	90.9618714302245	1.56439077608586e-08	1.43671895442981e-07
YOL125W	-1.29487452351342	6.49254516264529	41.1547168446904	4.4703572790636e-06	1.99341441933754e-05
YOL124C	-2.51918851922522	6.15467382510088	85.2731824827459	2.56568691062657e-08	2.17358031653081e-07
YOL123W	-2.22812300490956	6.0685687308993	79.8149043969746	4.23541294395133e-08	3.36522810273951e-07
YOL121C	-2.7467137531071	8.31564817087593	301.790432451812	7.82836734205136e-13	4.36722961082099e-11
YOL120C	-2.8351344394186	8.15456651112553	257.38107826092	3.08940291797056e-12	1.24621760783366e-10
YOL119C	1.04798833324961	7.32608141349046	42.8343026638657	3.44536618537478e-06	1.58070868557352e-05
YOL101C	-1.60025151329185	6.95099049819995	54.090186974237	7.12493462071847e-07	3.90419614953476e-06
YOL097C	-1.6359439803034	7.21369352978215	96.5256569432109	9.88276114332591e-09	9.68695316553291e-08
YOL092W	-1.43824115730502	6.06979969084255	42.8034099217936	3.46167907953432e-06	1.58680464100332e-05
YOL086W-A	1.84858567304589	6.13085270824445	55.0761295400867	6.28207538990015e-07	3.50459610049323e-06
YOL086C	-2.02695618076698	9.03072327372108	211.459161958069	1.65068813210357e-11	4.50844196080788e-10
YOL085W-A	-3.27658916232542	4.85263678496939	66.4228060642885	1.65119143553758e-07	1.10585541353245e-06
YOL084W	2.98382015603013	7.74196578099755	291.648370469513	1.05237929454344e-12	5.46746953116239e-11
YOL083W	1.56612311329743	6.42090343010292	39.0347540663187	6.27901781449042e-06	2.70335811436959e-05
YOL082W	1.03984097989296	8.97560294628243	61.0097329970852	3.04844357318719e-07	1.86971205822148e-06
YOL080C	-1.83116803928404	5.64812956114103	36.7075072293144	9.25732950993155e-06	3.83758386957162e-05
YOL077W-A	1.37489710038216	8.01758815443069	75.1709742002527	6.63736381907046e-08	5.04439650249355e-07
YOL077C	-2.10426363469174	7.06919196921164	136.68215524609	6.20105368491967e-10	9.33320366979e-09
YOL076W	-1.07011320043776	5.34295548454293	15.7339274719599	0.000877981063833371	0.00221139899075034
YOL075C	1.28300594151262	7.44228943985758	42.650223721682	3.54384580660685e-06	1.62022034959428e-05
YOL060C	1.87909280166984	7.1711026061785	52.4968721757013	8.76534360323373e-07	4.67603884591635e-06
YOL058W	-2.276787685455	6.63242955443463	109.577435251864	3.65483644500769e-09	4.17559091887153e-08
YOL056W	-2.41131780015884	6.28112110423169	83.5118222160082	3.00715894570131e-08	2.49893638964403e-07
YOL055C	1.63696843521446	5.83173669231706	34.4422975037261	1.37345776884979e-05	5.41534777432205e-05
YOL052C-A	2.15813407634014	9.44314257065825	268.633501063113	2.13871074203609e-12	9.40829259860597e-11
YOL052C	-1.14815844683765	5.95576276283531	24.6789902990792	9.46136668286248e-05	0.000300699435666248
YOL045W	2.0499951571741	7.02531362441716	110.023698460915	3.53912450180009e-09	4.07893821701971e-08
YOL041C	-1.48952175300663	7.2013990433335	75.5320702630595	6.40437528494526e-08	4.88857991182721e-07
YOL040C	-2.22646423862661	10.3568808636952	322.788470356722	4.36643599799638e-13	2.75874582813169e-11
YOL039W	-1.53080847799003	9.91991319771303	111.639080390762	3.15301766001109e-09	3.70727009172605e-08
YOL038C-A	1.43659435249043	7.68325845188884	79.3867634095335	4.41049033575767e-08	3.49903348271002e-07
YOL038W	1.42883785585078	8.33985631166634	85.4040201296889	2.53588262773972e-08	2.15529473255544e-07
YOL031C	1.14558451344317	7.31386541537659	35.3464077346998	1.17094560036687e-05	4.68735780788081e-05
YOL028C	-1.04743487805418	5.33007648753025	14.9099202762299	0.00111223991324397	0.00271911707304469
YOL023W	1.07242676924671	5.65256242976928	15.5322505141478	0.000929756034779961	0.00231952457011709
YOL014W	-6.16466603897808	6.04578640737498	208.859838265508	1.83285446545898e-11	4.83541780552077e-10
